07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	baseclear	skesa	out	115	27629
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	novogene2	shovill	out	115	27780
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	novogene2	skesa	out	113	27707
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	novogene	shovill	out	115	27755
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	novogene	skesa	out	114	27689
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	ogc2	shovill	out	115	27768
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	ogc2	skesa	out	113	27734
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	ogc	shovill	out	116	27806
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	38a84588-0478-41de-9224-3dcef239320a	ogc	skesa	out	113	27714
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear2	shovill	out	117	15851
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear2	skesa	out	116	15814
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear	shovill	out	118	15837
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear	skesa	out	116	15809
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene2	shovill	out	119	15855
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene2	skesa	out	119	15824
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene	shovill	out	119	15868
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene	skesa	out	119	15833
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc2	shovill	out	118	15863
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc2	skesa	out	118	15830
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc	shovill	out	118	15861
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc	skesa	out	118	15817
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear2	shovill	out	115	27723
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear2	skesa	out	112	27626
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear	shovill	out	116	27724
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear	skesa	out	113	27628
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene2	shovill	out	116	27736
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene2	skesa	out	115	27652
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene	shovill	out	116	27753
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene	skesa	out	114	27654
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc2	shovill	out	116	27747
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc2	skesa	out	114	27646
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc	shovill	out	116	27721
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc	skesa	out	116	27698
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	baseclear2	shovill	out	118	15858
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	baseclear2	skesa	out	114	15818
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	baseclear	shovill	out	118	15858
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	baseclear	skesa	out	113	15824
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	novogene2	shovill	out	118	15848
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	novogene2	skesa	out	118	15832
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	novogene	shovill	out	118	15864
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	novogene	skesa	out	118	15835
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	ogc2	shovill	out	118	15865
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	ogc2	skesa	out	118	15823
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	ogc	shovill	out	118	15866
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	8579efa7-d8b8-44e5-b0d2-3bf90b198bfd	ogc	skesa	out	119	15823
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	baseclear2	shovill	out	100	14463
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	baseclear2	skesa	out	98	14363
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	baseclear	shovill	out	101	14436
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	baseclear	skesa	out	96	14363
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	novogene2	shovill	out	102	14442
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	novogene2	skesa	out	102	14397
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	novogene	shovill	out	102	14454
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	novogene	skesa	out	101	14405
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	ogc2	shovill	out	103	14453
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	ogc2	skesa	out	102	14393
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	ogc	shovill	out	102	14418
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	9e22ff9d-24e3-472a-8f16-db6e80e4c0d5	ogc	skesa	out	101	14383
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	baseclear2	shovill	out	139	27873
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	baseclear2	skesa	out	140	27843
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	baseclear	shovill	out	140	27879
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	baseclear	skesa	out	138	27819
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	novogene2	shovill	out	139	27874
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	novogene2	skesa	out	142	27852
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	novogene	shovill	out	139	27866
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	novogene	skesa	out	138	27865
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	ogc2	shovill	out	140	27885
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	ogc2	skesa	out	139	27842
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	ogc	shovill	out	139	27872
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c45fb6aa-c927-4bd7-b6fd-0bece43bbb1b	ogc	skesa	out	140	27839
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	baseclear2	shovill	out	98	14268
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	baseclear2	skesa	out	98	14233
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	baseclear	shovill	out	100	14265
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	baseclear	skesa	out	99	14223
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	novogene2	shovill	out	100	14275
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	novogene2	skesa	out	100	14257
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	novogene	shovill	out	100	14271
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	novogene	skesa	out	100	14257
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	ogc2	shovill	out	100	14273
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	ogc2	skesa	out	99	14249
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	ogc	shovill	out	100	14268
07add453-ffca-4924-a302-c096301ffde9	baseclear2	shovill	c8dc6413-100c-49a9-b86b-4de5423500d6	ogc	skesa	out	99	14256
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	baseclear	shovill	out	0	48
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	baseclear	skesa	out	0	15
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	novogene2	shovill	out	0	43
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	novogene2	skesa	out	1	9
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	novogene	shovill	out	3	47
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	novogene	skesa	out	0	5
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	ogc2	shovill	out	1	57
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	ogc2	skesa	out	0	15
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	ogc	shovill	out	2	52
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	07add453-ffca-4924-a302-c096301ffde9	ogc	skesa	out	0	22
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	baseclear2	shovill	out	113	15760
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	baseclear2	skesa	out	112	15744
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	baseclear	shovill	out	113	15763
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	baseclear	skesa	out	111	15742
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	novogene2	shovill	out	113	15748
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	novogene2	skesa	out	113	15750
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	novogene	shovill	out	113	15755
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	novogene	skesa	out	113	15750
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	ogc2	shovill	out	113	15757
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	ogc2	skesa	out	113	15741
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	ogc	shovill	out	113	15756
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ac3698-a8e9-48f5-b122-1b74699b03d2	ogc	skesa	out	113	15754
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	baseclear2	shovill	out	139	27813
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	baseclear2	skesa	out	140	27799
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	baseclear	shovill	out	139	27812
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	baseclear	skesa	out	139	27808
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	novogene2	shovill	out	141	27809
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	novogene2	skesa	out	140	27815
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	novogene	shovill	out	140	27811
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	novogene	skesa	out	141	27808
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	ogc2	shovill	out	140	27822
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	ogc2	skesa	out	140	27800
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	ogc	shovill	out	140	27813
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	15ba9271-7b15-43ff-a231-26f2de67919c	ogc	skesa	out	140	27794
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	baseclear2	shovill	out	115	27820
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	baseclear2	skesa	out	112	27617
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	baseclear	shovill	out	115	27792
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	baseclear	skesa	out	113	27532
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	novogene2	shovill	out	112	27652
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	novogene2	skesa	out	113	27675
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	novogene	shovill	out	114	27691
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	novogene	skesa	out	113	27659
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	ogc2	shovill	out	113	27695
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	ogc2	skesa	out	112	27672
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	ogc	shovill	out	112	27755
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	38a84588-0478-41de-9224-3dcef239320a	ogc	skesa	out	112	27648
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear2	shovill	out	113	15755
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear2	skesa	out	113	15729
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear	shovill	out	113	15761
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	baseclear	skesa	out	113	15736
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene2	shovill	out	113	15757
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene2	skesa	out	113	15742
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene	shovill	out	113	15763
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	novogene	skesa	out	113	15750
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc2	shovill	out	113	15771
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc2	skesa	out	113	15745
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc	shovill	out	113	15771
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	43332e51-50f6-4f48-b6eb-18d858140b0b	ogc	skesa	out	113	15729
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear2	shovill	out	113	27641
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear2	skesa	out	113	27565
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear	shovill	out	113	27657
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	baseclear	skesa	out	112	27583
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene2	shovill	out	112	27649
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene2	skesa	out	113	27589
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene	shovill	out	113	27657
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	novogene	skesa	out	112	27591
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc2	shovill	out	112	27670
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc2	skesa	out	112	27558
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc	shovill	out	113	27631
07add453-ffca-4924-a302-c096301ffde9	baseclear2	skesa	76cdc62c-0ff9-4cfa-abe1-182f84668cda	ogc	skesa	out	113	27648
